,LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender
1809,20832.5,honolulu,HI,96813.0,541110.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-05-22,First Hawaiian Bank
1810,4000.0,HONOLULU,,96822.0,531390.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,04/30/2020,"American Savings Bank, FSB"
1811,14200.0,HONOLULU,Hawaii,96819.0,722513.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-01,Central Pacific Bank
1812,5084.0,Honolulu,HI,96826.0,424940.0,SP,Unanswered,Unanswered,Unanswered,,2.0,05/15/2020,First Hawaiian Bank
1813,50540.0,MILILANI,HI,96789.0,811111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/29/2020,First Hawaiian Bank
1814,10988.0,LIHUE,,96766.0,531210.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,06/03/2020,First Hawaiian Bank
1815,20832.5,WAILUKU,,96793.0,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/04/2020,First Hawaiian Bank
1816,89800.0,Honolulu,HI,96817.0,561790.0,subchapter s corporation,Unanswered,Male Owned,Non-Veteran,,7.0,2020-04-28,First Hawaiian Bank
1817,3980.0,KAPAA,,96746.0,541921.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,2020-04-14,Bank of Hawaii
1818,3889.0,WAIKOLOA,,96738.0,541921.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,"Bank of America, National Association"
1819,66500.0,KAHULUI,,96732.0,531110.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,6.0,04/08/2020,Bank of Hawaii
1820,36400.0,KAPOLEI,Hawaii,,238150.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,2020-04-15,Central Pacific Bank
1821,9722.0,KANEOHE,,96744.0,541350.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/02/2020,First Hawaiian Bank
1822,26900.0,WAHIAWA,Hawaii,96786.0,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6.0,04/10/2020,Central Pacific Bank
1823,1545.0,Honolulu,,96813.0,531120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,2020-04-15,First Hawaiian Bank
1824,6800.0,WAIANAE,Hawaii,96792.0,485999.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,2020-04-30,"American Savings Bank, FSB"
1825,3600.0,WAIPAHU,,96797.0,722320.0,limited liability partnership,Unanswered,Unanswered,Unanswered,,3.0,04/12/2020,Central Pacific Bank
1826,11771.0,KAPOLEI,HI,96707.0,221114.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,2020-06-17,"Wells Fargo Bank, National Association"
1827,18100.0,KANEOHE,,96744.0,999990.0,limited  liability company(llc),Asian,Male Owned,Non-Veteran,,1.0,04/30/2020,"American Savings Bank, FSB"
1828,94500.0,Honolulu,,96815.0,448210.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,7.0,2020-04-13,Hawaii National Bank
1829,47900.0,HONOLULU,Hawaii,96817.0,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank
1830,9530.0,HONOLULU,HI,96815.0,813219.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,2020-04-14,Central Pacific Bank
1831,31547.5,WAIPAHU,Hawaii,96797.0,423720.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/01/2020,First Hawaiian Bank
1832,114035.0,honolulu,Hawaii,96826.0,325311.0,Corp,Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,First Hawaiian Bank
1833,12500.0,AIEA,,96701.0,813910.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
1834,53000.0,WAILUKU,HI,,334413.0,LLC,Unanswered,Unanswered,Unanswered,,10.0,04/07/2020,Central Pacific Bank
1835,6300.0,AIEA,,96701.0,531311.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-04-10,Central Pacific Bank
1836,18500.0,Mililani,,96789.0,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,0.0,2020-05-02,Central Pacific Bank
1837,3250.0,Koloa,Hawaii,96756.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,08/02/2020,Cross River Bank
1838,18900.0,KAMUELA,Hawaii,96743.0,445220.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,2.0,2020-05-06,"American Savings Bank, FSB"
1839,57195.0,WAILUKU,HI,96793.0,541211.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
1840,15000.0,Honolulu,Hawaii,96825.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-05-01,WebBank
1841,6401.0,Waimanalo,,96795.0,541990.0,independent contractors,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,"Kabbage, Inc."
1842,84020.0,HONOLULU,Hawaii,96813.0,621420.0,corporation,Unanswered,Unanswered,Unanswered,,15.0,2020-04-14,First Hawaiian Bank
1843,1876.0,Keaau,HI,96749.0,561599.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/18/2020,"Kabbage, Inc."
1844,67765.0,HILO,HI,96720.0,237130.0,CORPORATION,Unanswered,Unanswered,Unanswered,,5.0,2020-05-14,Bank of Hawaii
1845,28070.0,KIHEI,HI,96753.0,561520.0,Corporation,Unanswered,Male Owned,Non-Veteran,,5.0,2020-04-29,First Hawaiian Bank
1846,2500.0,HONOLULU,Hawaii,96814.0,541219.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,2.0,2020-04-27,Bank of Hawaii
1847,12200.0,HONOLULU,,96814.0,621410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,2020-04-07,"American Savings Bank, FSB"
1848,12000.0,HONOLULU,Hawaii,96819.0,621310.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,2.0,2020-04-14,Central Pacific Bank
1849,4900.0,HONOLULU,,96815.0,561520.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-05-05,"American Savings Bank, FSB"
1850,4250.0,Waialua,Hawaii,96791.0,236115.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-12,Central Pacific Bank
1851,15582.0,KAMUELA,HI,96743.0,713940.0,corporation,Unanswered,Unanswered,Unanswered,,6.0,2020-04-27,Bank of Hawaii
1852,42400.0,Aiea,Hawaii,96701.0,517919.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Central Pacific Bank
1853,30500.0,WAHIAWA,Hawaii,96786.0,722330.0,Corporation,Asian,Male Owned,Veteran,,11.0,04/12/2020,Central Pacific Bank
1854,1597.0,Kihei,HI,96753.0,484110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/25/2020,Cross River Bank
1855,3600.0,Honolulu,HI,96822.0,812199.0,Limited  Liability Company(LLC),Asian,Female Owned,Unanswered,,1.0,2020-04-29,Hawaii National Bank
1856,4888.0,Honolulu,,96825.0,238990.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,2020-06-17,First Hawaiian Bank
1857,20900.0,HONOLULU,Hawaii,96816.0,531210.0,independent contractors,Unanswered,Unanswered,Unanswered,,1.0,04/15/2020,Central Pacific Bank
1858,41672.0,Kamuela,HI,96743.0,531311.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,6.0,04/30/2020,First Hawaiian Bank
1859,11100.0,lahaina,,96761.0,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-13,Central Pacific Bank
1860,15000.0,HONOLULU,Hawaii,,722515.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,2020-04-10,Central Pacific Bank
1861,20800.0,HONOLULU,Hawaii,96825.0,711510.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,2020-04-29,"American Savings Bank, FSB"
1862,4200.0,HONOLULU,HI,96816.0,561720.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,2020-05-18,Central Pacific Bank
1863,72332.0,KAILUA,,96734.0,236118.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,2020-04-28,First Hawaiian Bank
1864,139895.0,HILO,,96720.0,541940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19.0,2020-04-27,Bank of Hawaii
1865,255.0,HONOLULU,HI,96819.0,711410.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
1866,9773.0,KAHULUI,HI,96732.0,541219.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
1867,2600.0,Pearl City,Hawaii,96782.0,541110.0,Trust,Unanswered,Unanswered,Unanswered,,0.0,2020-05-02,Central Pacific Bank
1868,14622.0,HONOLULU,,96814.0,621111.0,corporation,Unanswered,Unanswered,Unanswered,,2.0,06/04/2020,First Hawaiian Bank
1869,86200.0,HONOLULU,Hawaii,96819.0,811121.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,9.0,04/08/2020,First Home Bank
1870,2365.29,Paia,,96779.0,621399.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,2020-04-30,Celtic Bank Corporation
1871,19240.0,Honolulu,,96819.0,423920.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,Central Pacific Bank
1872,43992.0,MILILANI,Hawaii,96789.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/30/2020,Kish Bank
1873,75679.0,Wailuku,HI,96793.0,812320.0,Corporation,Unanswered,Male Owned,Non-Veteran,,16.0,04/30/2020,First Hawaiian Bank
1874,46500.0,HONOLULU,Hawaii,,621111.0,corporation,Unanswered,Unanswered,Unanswered,,4.0,04/29/2020,Central Pacific Bank
1875,116500.0,KAHULUI,HI,96732.0,238990.0,Corporation,Unanswered,Unanswered,Unanswered,,12.0,04/13/2020,"American Savings Bank, FSB"
1876,2500.0,Hilo,Hawaii,96720.0,611620.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-04-29,Central Pacific Bank
1877,3000.0,HONOLULU,HI,96817.0,424940.0,sole proprietorship,Unanswered,Male Owned,Non-Veteran,,1.0,2020-04-05,"American Savings Bank, FSB"
1878,16900.0,Honolulu,,96817.0,621210.0,Self-Employed Individuals,Asian,Male Owned,Non-Veteran,,2.0,04/30/2020,Hawaii National Bank
1879,4707.0,Waianae,,96792.0,713990.0,LLC,Unanswered,Unanswered,Unanswered,,1.0,2020-04-29,"Kabbage, Inc."
1880,20900.0,HONOLULU,Hawaii,,541990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-05-12,Central Pacific Bank
1881,20832.0,HONOLULU,HI,96821.0,531210.0,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,,2020-04-15,Central Pacific Bank
1882,43945.0,Waianae,Hawaii,96792.0,238190.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,7.0,2020-04-27,First Hawaiian Bank
1883,16100.0,KALAHEO,,96741.0,722330.0,LLC,White,Male Owned,Non-Veteran,,,2020-04-15,Central Pacific Bank
1884,13070.0,WAIPAHU,HI,96797.0,531110.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,2020-04-14,Bank of Hawaii
1885,700.0,WAIPAHU,,96797.0,711510.0,LLC,Unanswered,Unanswered,Unanswered,,1.0,04/12/2020,Central Pacific Bank
1886,53975.0,HONOLULU,,96814.0,541211.0,limited  liability company(llc),Asian,Male Owned,Unanswered,,3.0,04/09/2020,HawaiiUSA FCU
1887,4765.0,KIHEI,HI,96753.0,713940.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Male Owned,Unanswered,,2.0,2020-05-04,HawaiiUSA FCU
1888,2200.0,PAAUILO,,96776.0,445210.0,Cooperative,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,Central Pacific Bank
1889,95400.0,HONOLULU,Hawaii,96813.0,541211.0,corporation,Unanswered,Unanswered,Unanswered,,5.0,04/03/2020,First Hawaiian Bank
1890,9010.0,Aiea,,96701.0,611620.0,self-employed individuals,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank
1891,20900.0,HONOLULU,,96814.0,621320.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-14,Central Pacific Bank
1892,48175.0,WAILUKU,Hawaii,96793.0,621111.0,LLC,Unanswered,Unanswered,Unanswered,,4.0,2020-05-03,"Bank of America, National Association"
1893,4600.0,AIEA,HI,96701.0,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-05-08,"American Savings Bank, FSB"
1894,13675.0,HONLULU,Hawaii,96817.0,561499.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Male Owned,Non-Veteran,,1.0,04/27/2020,Bank of Hawaii
1895,19900.0,KANEOHE,HI,96744.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/06/2020,"American Savings Bank, FSB"
1896,57200.0,AIEA,,96701.0,453998.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,04/05/2020,"American Savings Bank, FSB"
1897,32575.0,KAPAA,,96746.0,423610.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-04-28,First Hawaiian Bank
1898,64200.0,LIHUE,Hawaii,96766.0,722514.0,CORPORATION,Unanswered,Male Owned,Non-Veteran,,16.0,2020-04-11,First Hawaiian Bank
1899,10000.0,HONOLULU,Hawaii,96817.0,423940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-29,"American Savings Bank, FSB"
1900,6397.0,Honolulu,Hawaii,,541990.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,1.0,2020-04-30,WebBank
1901,7125.04,Honolulu,Hawaii,96818.0,811211.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Celtic Bank Corporation
1902,40940.0,HONOLULU,HI,96814.0,541211.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,2020-05-03,Bank of Hawaii
1903,5730.0,HONOLULU,HI,96815.0,812113.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,05/29/2020,First Hawaiian Bank
1904,3400.0,Honolulu,,96826.0,311812.0,SP,Asian,Female Owned,Non-Veteran,,1.0,05/01/2020,Hawaii National Bank
1905,5300.0,Kapaa,Hawaii,96746.0,561520.0,SP,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,Central Pacific Bank
1906,8500.0,Kamuela,Hawaii,96743.0,541940.0,SELF-EMPLOYED INDIVIDUALS,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
1907,44000.0,5,,96814.0,541511.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-04-04,"American Savings Bank, FSB"
1908,3600.0,HONOLULU,Hawaii,96816.0,531210.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,"American Savings Bank, FSB"
1909,6250.0,MAKAWAO,Hawaii,96768.0,531120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/21/2020,Bank of Hawaii
1910,8606.0,Kaneohe,Hawaii,96744.0,812910.0,SEI,Unanswered,Unanswered,Unanswered,,1.0,2020-05-08,Cross River Bank
1911,2100.0,HONOLULU,Hawaii,96826.0,812990.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank
1912,14500.0,Honolulu,,96813.0,541110.0,LIMITED  LIABILITY COMPANY(LLC),Asian,Male Owned,Non-Veteran,,1.0,04/15/2020,Hawaii National Bank
1913,15133.0,Kihei,HI,96753.0,711190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/12/2020,Celtic Bank Corporation
1914,13800.0,HONOLULU,Hawaii,96817.0,541211.0,LLC,Unanswered,Unanswered,Unanswered,,1.0,04/16/2020,Central Pacific Bank
1915,24900.0,LAIE,,96762.0,812113.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/29/2020,Central Pacific Bank
1916,20600.0,HONOLULU,HI,96813.0,621210.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,4.0,2020-04-30,"American Savings Bank, FSB"
1917,20833.0,Kailua Kona,HI,,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-20,Central Pacific Bank
1918,120800.0,HONOLULU,Hawaii,96815.0,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,,18.0,04/07/2020,First Hawaiian Bank
1919,8655.0,WAIKOLOA,,96738.0,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-05-18,Bank of Hawaii
1920,126700.0,WAILUKU,HI,,324121.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,2020-04-13,Central Pacific Bank
1921,39150.0,KAMUELA,HI,96743.0,561720.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/27/2020,Bank of Hawaii
1922,44500.0,Honolulu,Hawaii,96814.0,561499.0,CORPORATION,Unanswered,Unanswered,Unanswered,,0.0,2020-05-12,Central Pacific Bank
1923,13800.0,EWA BEACH,Hawaii,96706.0,541219.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,2020-05-04,"American Savings Bank, FSB"
1924,84000.0,AIEA,Hawaii,96701.0,722511.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,12.0,2020-04-16,Central Pacific Bank
1925,3100.0,Makawao,Hawaii,96768.0,236220.0,LLC,Unanswered,Unanswered,Unanswered,,0.0,2020-05-20,Central Pacific Bank
1926,100200.0,HONOLULU,HI,96819.0,512131.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10.0,2020-04-07,"American Savings Bank, FSB"
1927,4700.0,Honolulu,HI,96813.0,524298.0,Sole Proprietorship,Unanswered,Female Owned,Unanswered,,1.0,2020-05-05,Hawaii National Bank
1928,112330.0,HONOLULU,,96817.0,511199.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
1929,22350.0,Lihue,HI,96766.0,236118.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,2.0,04/28/2020,First Hawaiian Bank
1930,16000.0,KANEOHE,,96744.0,531210.0,IC,Unanswered,Male Owned,Unanswered,,1.0,2020-04-06,"American Savings Bank, FSB"
1931,81082.0,HONOLULU,,96818.0,722511.0,Corp,Unanswered,Male Owned,Non-Veteran,,15.0,04/27/2020,Bank of Hawaii
1932,20200.0,HONOLULU,Hawaii,96816.0,236115.0,CORPORATION,Unanswered,Unanswered,Unanswered,,0.0,05/22/2020,Central Pacific Bank
1933,1536.58,Waipahu,Hawaii,96797.0,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Celtic Bank Corporation
1934,6100.0,KAILUA,HI,96734.0,812112.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,"American Savings Bank, FSB"
1935,36630.0,HONOLULU,,96813.0,541211.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
1936,134157.5,Naalehu,HI,96772.0,999990.0,Partnership,Unanswered,Unanswered,Unanswered,,36.0,04/15/2020,First Hawaiian Bank
1937,21940.0,KIHEI,,96753.0,621399.0,LLC,Unanswered,Unanswered,Unanswered,,6.0,04/27/2020,Bank of Hawaii
1938,122475.0,KAILUA,,96734.0,722511.0,Subchapter S Corporation,Asian,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
1939,24125.0,HONOLULU,Hawaii,96816.0,531110.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,,2020-04-13,Bank of Hawaii
1940,20800.0,Aiea,HI,96701.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,Central Pacific Bank
1941,7500.0,HONOLULU,Hawaii,96813.0,541110.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,2020-04-08,Central Pacific Bank
1942,20830.0,HONOLULU,Hawaii,96814.0,524210.0,SP,Unanswered,Unanswered,Unanswered,,1.0,2020-04-29,Bank of Hawaii
1943,22500.0,Honolulu,Hawaii,96813.0,541922.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,2020-04-15,Central Pacific Bank
1944,6000.0,Hilo,HI,96749.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-06-01,Central Pacific Bank
1945,75000.0,KAILUA,HI,,312120.0,limited  liability company(llc),White,Male Owned,Non-Veteran,,16.0,2020-04-05,Central Pacific Bank
1946,2181.0,Kapolei,,96707.0,531390.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,2020-05-04,"Kabbage, Inc."
1947,74300.0,KAILUA,Hawaii,96734.0,621210.0,CORPORATION,Unanswered,Unanswered,Unanswered,,8.0,04/05/2020,Central Pacific Bank
1948,82235.0,HONOLULU,Hawaii,96817.0,621498.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,,04/15/2020,Bank of Hawaii
1949,24600.0,MILILANI,Hawaii,96789.0,453220.0,LLC,Unanswered,Unanswered,Unanswered,,5.0,2020-04-10,Central Pacific Bank
1950,6000.0,HONOLULU,,96821.0,531210.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,2020-05-04,"American Savings Bank, FSB"
1951,37352.0,HONOLULU,Hawaii,,541110.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,2020-05-04,"Wells Fargo Bank, National Association"
1952,50000.0,HONOLULU,HI,96826.0,623990.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,10.0,2020-04-29,Central Pacific Bank
1953,12655.0,HAIKU,Hawaii,96708.0,311421.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/07/2020,Bank of Hawaii
1954,6272.0,HONOLULU,HI,96816.0,524210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,2.0,04/28/2020,Bank of Hawaii
1955,11300.0,KAHULUI,,96732.0,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/12/2020,Central Pacific Bank
1956,26556.0,Haiku,Hawaii,96708.0,424930.0,LLC,Unanswered,Unanswered,Unanswered,,12.0,04/30/2020,First Hawaiian Bank
1957,80714.0,HONOLULU,Hawaii,96814.0,722511.0,Corporation,Unanswered,Female Owned,Non-Veteran,,9.0,2020-04-07,Central Pacific Bank
1958,19300.0,HONOLULU,,96813.0,722410.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,4.0,2020-04-13,Greater Nevada CU
1959,11328.0,Hauula,HI,96717.0,541430.0,SP,Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,First Hawaiian Bank
1960,5300.0,Honolulu,HI,96817.0,621399.0,CORPORATION,Unanswered,Unanswered,Unanswered,,0.0,05/12/2020,Central Pacific Bank
1961,20833.0,HILO,HI,,811111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Central Pacific Bank
1962,2290.0,HANA,,96713.0,562111.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,05/07/2020,Bank of Hawaii
1963,16145.0,HONOLULU,HI,96813.0,541840.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
1964,2090.0,HONOLULU,HI,96816.0,448140.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/27/2020,Bank of Hawaii
1965,83000.0,LIHUE,,96766.0,621210.0,LLC,Unanswered,Unanswered,Unanswered,,9.0,04/04/2020,Central Pacific Bank
1966,86800.0,EWA BEACH,HI,96706.0,238210.0,LLC,Asian,Male Owned,Non-Veteran,,6.0,2020-05-02,"American Savings Bank, FSB"
1967,55300.0,Honolulu,HI,96824.0,238320.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6.0,06/02/2020,First Hawaiian Bank
1968,26800.0,KAPOLEI,Hawaii,96707.0,812112.0,limited  liability company(llc),Unanswered,Male Owned,Unanswered,,5.0,05/07/2020,First Hawaiian Bank
1969,14835.0,HONOLULU,,,813212.0,Professional Association,Unanswered,Unanswered,Unanswered,,,2020-04-15,Bank of Hawaii
1970,41700.0,MAKAWAO,,96768.0,236220.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,3.0,04/06/2020,First Hawaiian Bank
1971,6665.0,KAILUA KONA,Hawaii,96745.0,541921.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-08,Bank of Hawaii
1972,31717.0,HONOLULU,Hawaii,96814.0,531311.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,08/07/2020,Bank of Hawaii
1973,4306.0,Kailua-Kona,HI,96740.0,541219.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-06-08,Central Pacific Bank
1974,20800.0,KAHULUI,HI,96732.0,238210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/08/2020,"American Savings Bank, FSB"
