LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
54810.0,Princeville,HI,96722,711510.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,First Hawaiian Bank,HI-02
16875.0,Honolulu,HI,96815,722515.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,First Hawaiian Bank,HI-01
65078.55,HILO,HI,96720,492110.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,05/01/2020,Celtic Bank Corporation,HI-02
23100.0,HONOLULU,HI,96817,624110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3.0,04/08/2020,First Hawaiian Bank,HI-01
26261.0,HONOLULU,HI,96815,532490.0,Corporation,Unanswered,Male Owned,Non-Veteran,,5.0,04/30/2020,Cross River Bank,HI-01
64192.5,Kealakekua,HI,96750,424480.0,Corporation,Unanswered,Female Owned,Non-Veteran,,5.0,04/30/2020,Hawaii Community FCU,HI-02
20800.0,HONOLULU,HI,96817,621111.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,06/12/2020,"American Savings Bank, FSB",HI-01
24300.0,Kihei,HI,96753,722511.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,1.0,04/29/2020,Hawaii National Bank,HI-02
97440.0,HONOLULU,HI,96813,236220.0,Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
106250.0,HONOLULU,HI,96813,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/09/2020,Central Pacific Bank,HI-01
1400.0,Aiea,HI,96701,454110.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,0.0,05/07/2020,Central Pacific Bank,HI-01
20430.0,KULA,HI,96790,453220.0,Corporation,Unanswered,Male Owned,Non-Veteran,,5.0,04/27/2020,Bank of Hawaii,HI-02
6000.0,KANEOHE,HI,96744,532284.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/09/2020,"American Savings Bank, FSB",HI-02
17500.0,HONOLULU,HI,96815,713940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/09/2020,Central Pacific Bank,HI-01
7700.0,Honolulu,HI,96822,541990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Central Pacific Bank,HI-01
4816.0,Honolulu,HI,96826,812990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,07/23/2020,Cross River Bank,HI-01
30000.0,Honolulu,HI,96819,337110.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/06/2020,Central Pacific Bank,HI-01
143887.0,Hilo,HI,96720,722513.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,0.0,05/03/2020,Cross River Bank,HI-02
64600.0,Waimanalo,HI,96795,238210.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,6.0,04/29/2020,Hawaii National Bank,HI-02
800.0,KAILUA KONA,HI,96740,424820.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/01/2020,"American Savings Bank, FSB",HI-02
62800.0,WAIPAHU,HI,96797,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/16/2020,Central Pacific Bank,HI-01
43831.25,HILO,HI,96720,561492.0,Partnership,Unanswered,Unanswered,Unanswered,,4.0,05/29/2020,First Hawaiian Bank,HI-02
87607.5,Honolulu,HI,96826,621320.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/30/2020,First Hawaiian Bank,HI-01
14629.0,LAHAINA,HI,96761,448310.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank,HI-02
17500.0,HONOLULU,HI,96813,336611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/07/2020,Central Pacific Bank,HI-01
14700.0,HONOLULU,HI,96817,531190.0,Sole Proprietorship,Unanswered,Female Owned,Unanswered,,2.0,04/28/2020,"American Savings Bank, FSB",HI-01
16052.0,Kapolei,HI,96707,238140.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/28/2020,"Kabbage, Inc.",HI-02
30400.0,WAIPAHU,HI,96797,485991.0,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,5.0,04/29/2020,Central Pacific Bank,HI-01
46400.0,HONOLULU,HI,96814,621210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/05/2020,Central Pacific Bank,HI-01
14000.0,Kaneohe,HI,96744,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank,HI-02
32400.0,KIHEI,HI,96753,713990.0,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/12/2020,Central Pacific Bank,HI-02
20800.0,Honolulu,HI,96813,541611.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/27/2020,Celtic Bank Corporation,HI-01
120000.0,WAILUKU,HI,96793,424410.0,Corporation,Unanswered,Unanswered,Unanswered,,26.0,04/12/2020,Central Pacific Bank,HI-02
147117.5,LAHAINA,HI,96761,713990.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,12.0,04/27/2020,First Hawaiian Bank,HI-02
66900.0,HONOLULU,HI,96814,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/05/2020,Central Pacific Bank,HI-01
9400.0,Honolulu,HI,96821,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/18/2020,Central Pacific Bank,HI-01
18820.0,HONOLULU,HI,96813,524210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,0.0,04/15/2020,HawaiiUSA FCU,HI-01
10745.0,WAILUKU,HI,96793,236118.0,Partnership,Unanswered,Unanswered,Unanswered,,2.0,05/18/2020,HawaiiUSA FCU,HI-02
48200.0,HONOLULU,HI,96813,621399.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,04/12/2020,Central Pacific Bank,HI-01
5230.0,Kaneohe,HI,96744,812990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,First Hawaiian Bank,HI-02
25795.0,Honolulu,HI,96815,611620.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/30/2020,First Hawaiian Bank,HI-01
80000.0,HONOLULU,HI,96813,524114.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/10/2020,Central Pacific Bank,HI-01
3745.0,MILILANI,HI,96789,811111.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-01
89980.0,Honolulu,HI,96813,541611.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/15/2020,First Hawaiian Bank,HI-01
121920.0,Lahaina,HI,96761,561520.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15.0,04/15/2020,First Hawaiian Bank,HI-02
17500.0,KAHULUI,HI,96732,238350.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/09/2020,Bank of Hawaii,HI-02
128360.0,Honolulu,HI,96819,423930.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/30/2020,First Hawaiian Bank,HI-01
2435.66,HONOLULU,HI,96814,561510.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,"American Savings Bank, FSB",HI-01
7500.0,HONOLULU,HI,96813,541310.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,7.0,04/16/2020,Central Pacific Bank,HI-01
139265.0,HONOLULU,HI,96817,722513.0,Corporation,Unanswered,Male Owned,Non-Veteran,,12.0,04/28/2020,Bank of Hawaii,HI-01
13835.0,HILO,HI,96720,484110.0,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
30990.62,HILO,HI,96720,488410.0,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,3.0,05/22/2020,HawaiiUSA FCU,HI-02
126800.0,HONOLULU,HI,96813,541310.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,7.0,04/04/2020,"American Savings Bank, FSB",HI-01
3440.0,Volcano,HI,96785,236115.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Cross River Bank,HI-02
9429.0,HONOLULU,HI,96814,485310.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/15/2020,First Hawaiian Bank,HI-01
16442.0,WAIPAHU,HI,96797,512250.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Bank of Hawaii,HI-01
20833.0,Makawao,HI,96768,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/02/2020,Celtic Bank Corporation,HI-02
41600.0,HONOLULU,HI,96815,531312.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/02/2020,"American Savings Bank, FSB",HI-01
50267.5,Honolulu,HI,96826,813410.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,10.0,05/01/2020,First Hawaiian Bank,HI-01
37500.0,HILO,HI,96720,621493.0,Corporation,Asian,Male Owned,Unanswered,,5.0,04/04/2020,"American Savings Bank, FSB",HI-02
21300.0,KAILUA,HI,96734,621340.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/08/2020,Central Pacific Bank,HI-02
1337.0,HONOLULU,HI,96815,485999.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,05/27/2020,HawaiiUSA FCU,HI-01
2900.34,Kihei,HI,96753,711510.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Celtic Bank Corporation,HI-02
20435.0,HAIKU,HI,96708,541614.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,05/06/2020,Bank of Hawaii,HI-02
12850.0,PEARL CITY,HI,96782,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Bank of Hawaii,HI-01
3100.0,HONOLULU,HI,96816,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/12/2020,Central Pacific Bank,HI-01
10332.5,KAILUA KONA,HI,96740,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,08/04/2020,Hawaii Community FCU,HI-02
23673.57,HONOLULU,HI,96825,561110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,HawaiiUSA FCU,HI-01
59700.0,HONOLULU,HI,96815,722410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,04/12/2020,"American Savings Bank, FSB",HI-01
8500.0,HONOLULU,HI,96819,236118.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,"American Savings Bank, FSB",HI-01
970.0,LAHAINA,HI,96761,451140.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/15/2020,Bank of Hawaii,HI-02
111000.0,KAILUA,HI,96734,621493.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,Bank of Hawaii,HI-02
38600.0,Honolulu,HI,96819,487990.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,4.0,04/15/2020,Hawaii National Bank,HI-01
69000.0,EWA BEACH,HI,96706,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,First Hawaiian Bank,HI-01
29200.0,Honolulu,HI,96813,447110.0,Corporation,Unanswered,Male Owned,Unanswered,,3.0,04/16/2020,Hawaii National Bank,HI-01
11211.0,Wailuku,HI,96793,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,06/01/2020,Central Pacific Bank,HI-02
13800.0,KAILUA,HI,96734,238160.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/08/2020,Central Pacific Bank,HI-02
70500.0,HONOLULU,HI,96813,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/07/2020,First Hawaiian Bank,HI-01
51200.0,MAKAWAO,HI,96768,446110.0,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,6.0,06/11/2020,"American Savings Bank, FSB",HI-02
53300.0,HONOLULU,HI,96817,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/06/2020,Central Pacific Bank,HI-01
13903.0,ANAHOLA,HI,96703,541430.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/18/2020,Central Pacific Bank,HI-02
11600.0,HILO,HI,96720,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/08/2020,HomeStreet Bank,HI-02
25800.0,Honolulu,HI,96821,238220.0,Corporation,Asian,Female Owned,Unanswered,,6.0,04/29/2020,Hawaii National Bank,HI-01
140500.0,HONOLULU,HI,96813,621391.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,6.0,04/11/2020,Central Pacific Bank,HI-01
10540.0,Hilo,HI,96720,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/11/2020,"Kabbage, Inc.",HI-02
7100.0,HONOLULU,HI,96816,926110.0,Professional Association,Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Central Pacific Bank,HI-01
63655.0,HONOLULU,HI,96815,531110.0,Corporation,Unanswered,Unanswered,Unanswered,,16.0,04/27/2020,Bank of Hawaii,HI-01
20800.0,Waianae,HI,96792,,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Celtic Bank Corporation,HI-02
48900.0,HONOLULU,HI,96822,813110.0,Professional Association,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,First Hawaiian Bank,HI-01
19400.0,KAILUA KONA,HI,96740,448140.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,"American Savings Bank, FSB",HI-02
21790.0,EWA BEACH,HI,96706,524210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/10/2020,Bank of Hawaii,HI-01
6200.0,Lahaina,HI,96761,561740.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Central Pacific Bank,HI-02
8000.0,HONOLULU,HI,96815,451110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Central Pacific Bank,HI-01
56275.0,HONOLULU,HI,96816,561730.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/27/2020,Bank of Hawaii,HI-01
8800.0,HONOLULU,HI,96816,812112.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank,HI-01
10300.0,Honolulu,HI,96817,561720.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Central Pacific Bank,HI-01
5000.0,HOLUALOA,HI,96725,611110.0,Professional Association,Unanswered,Unanswered,Unanswered,,,04/28/2020,Bank of Hawaii,HI-02
10700.0,HONOLULU,HI,96814,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,06/17/2020,Central Pacific Bank,HI-01
40800.0,PRINCEVILLE,HI,96722,424490.0,Corporation,White,Unanswered,Non-Veteran,,4.0,04/15/2020,First Hawaiian Bank,HI-02
28800.0,HONOLULU,HI,96819,811121.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/04/2020,Central Pacific Bank,HI-01
3900.0,HONOLULU,HI,96815,111336.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/20/2020,"American Savings Bank, FSB",HI-01
54100.0,KAILUA KONA,HI,96740,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/10/2020,"American Savings Bank, FSB",HI-02
5900.0,HONOLULU,HI,96815,454390.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,08/04/2020,Radius Bank,HI-01
62600.0,KAILUA KONA,HI,96740,722320.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,5.0,04/08/2020,First Hawaiian Bank,HI-02
15200.0,HONOLULU,HI,96813,238210.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank,HI-01
135100.0,WAIPAHU,HI,96797,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,05/21/2020,"American Savings Bank, FSB",HI-01
63435.0,Ninole,HI,96773,484220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,05/04/2020,First Hawaiian Bank,HI-02
15655.0,Wailuku,HI,96793,812112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/14/2020,Central Pacific Bank,HI-02
16745.0,Wailuku,HI,96793,812112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/14/2020,First Hawaiian Bank,HI-02
45800.0,KAILUA,HI,96734,621399.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,4.0,05/15/2020,"American Savings Bank, FSB",HI-02
9500.0,HONOLULU,HI,96817,611710.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1.0,05/02/2020,"American Savings Bank, FSB",HI-01
7021.0,HONOLULU,HI,96816,541690.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/08/2020,"Bank of America, National Association",HI-01
20900.0,HONOLULU,HI,96816,221114.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank,HI-01
12307.17,Honolulu,HI,96813,311352.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Celtic Bank Corporation,HI-01
31297.0,AIEA,HI,96701,541211.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,2.0,05/08/2020,Bank of Hawaii,HI-01
100735.0,hilo,HI,96720,621210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,04/28/2020,First Hawaiian Bank,HI-02
22172.0,MILILANI,HI,96789,334614.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,Cross River Bank,HI-01
4786.2,WAIMANALO,HI,96795,424480.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,2.0,04/29/2020,HawaiiUSA FCU,HI-02
82500.0,LAHAINA,HI,96761,453920.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/06/2020,"American Savings Bank, FSB",HI-02
6200.0,HONOLULU,HI,96817,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2.0,04/05/2020,"American Savings Bank, FSB",HI-01
20900.0,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,1.0,04/04/2020,Central Pacific Bank,HI-01
63400.0,KANEOHE,HI,96744,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,10.0,04/28/2020,"American Savings Bank, FSB",HI-02
27600.0,HONOLULU,HI,96814,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank,HI-01
6200.0,LIHUE,HI,96766,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/02/2020,Gather FCU,HI-02
3500.0,Honolulu,HI,96734,621498.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank,HI-02
6258.4,Kapaa,HI,96746,812990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Celtic Bank Corporation,HI-02
7875.0,HONOLULU,HI,96826,812921.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,Central Pacific Bank,HI-01
9100.0,AIEA,HI,96701,611620.0,Corporation,Unanswered,Male Owned,Non-Veteran,,4.0,04/09/2020,Central Pacific Bank,HI-01
22371.0,Lahaina,HI,96761,621391.0,Limited  Liability Company(LLC),Asian,Female Owned,Unanswered,,2.0,04/28/2020,First Hawaiian Bank,HI-02
4175.82,PEARL CITY,HI,96782,488410.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,1.0,04/29/2020,HawaiiUSA FCU,HI-01
4100.0,AIEA,HI,96701,448310.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,Central Pacific Bank,HI-01
24300.0,KANEOHE,HI,96744,541890.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/14/2020,Central Pacific Bank,HI-02
17800.0,WAIPAHU,HI,96797,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/08/2020,Central Pacific Bank,HI-01
13500.0,HONOLULU,HI,96814,812112.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/07/2020,"American Savings Bank, FSB",HI-01
13600.0,Wailuku,HI,96793,541110.0,Partnership,Unanswered,Unanswered,Unanswered,,1.0,04/27/2020,First Hawaiian Bank,HI-02
44200.0,LIHUE,HI,96766,713950.0,Corporation,Unanswered,Unanswered,Unanswered,,15.0,04/06/2020,First Hawaiian Bank,HI-02
54700.0,HILO,HI,96720,624190.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,27.0,04/07/2020,First Hawaiian Bank,HI-02
22700.0,KULA,HI,96790,311421.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/06/2020,"American Savings Bank, FSB",HI-02
41777.0,HONOLULU,HI,96815,311812.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16.0,04/15/2020,First Hawaiian Bank,HI-01
24331.0,Lahina,HI,96761,541613.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,First Hawaiian Bank,HI-02
72650.0,PAIA,HI,96779,453220.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
15000.0,Kamuela,HI,96743,236115.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,Cross River Bank,HI-02
65452.0,HONOLULU,HI,96830,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19.0,04/29/2020,First Hawaiian Bank,HI-01
16857.5,Honolulu,HI,96822,541690.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,First Hawaiian Bank,HI-01
2740.0,HONOLULU,HI,96814,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank,HI-01
34400.0,KIHEI,HI,96753,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/10/2020,"American Savings Bank, FSB",HI-02
116550.0,HONOLULU,HI,96813,812930.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
112400.0,WAIALUA,HI,96791,562991.0,Corporation,Unanswered,Unanswered,Non-Veteran,,14.0,04/28/2020,"American Savings Bank, FSB",HI-02
20000.0,Honolulu,HI,96815,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,First Hawaiian Bank,HI-01
27500.0,KAILUA KONA,HI,96745,561790.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,"American Savings Bank, FSB",HI-02
21804.0,LAHAINA,HI,96761,445299.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,05/04/2020,First Hawaiian Bank,HI-02
78300.0,KAMUELA,HI,96743,424990.0,Corporation,Unanswered,Male Owned,Unanswered,,4.0,04/15/2020,First Hawaiian Bank,HI-02
55000.0,HONOLULU,HI,96826,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2.0,04/11/2020,Central Pacific Bank,HI-01
2900.0,WAIPAHU,HI,96797,561720.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/16/2020,"American Savings Bank, FSB",HI-01
36200.0,HONOLULU,HI,96813,541110.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/06/2020,"American Savings Bank, FSB",HI-01
10000.0,LIHUE,HI,96766,541620.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,Bank of Hawaii,HI-02
18100.0,EWA BEACH,HI,96706,423110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,First Hawaiian Bank,HI-01
31300.0,KAPOLEI,HI,96707,621399.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/10/2020,Central Pacific Bank,HI-02
140400.0,HONOLULU,HI,96813,541211.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10.0,04/03/2020,"American Savings Bank, FSB",HI-01
2412.0,WAHIAWA,HI,96786,541219.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,07/27/2020,"JPMorgan Chase Bank, National Association",HI-02
62300.0,Aiea,HI,96701,621210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,First Hawaiian Bank,HI-01
