LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender
139265.0,HONOLULU,HI,96817,722513.0,CORPORATION,Unanswered,Male Owned,Non-Veteran,,12.0,04/28/2020,Bank of Hawaii
13835.0,HILO,Hawaii,96720,484110.0,corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
30990.62,HILO,,96720,488410.0,LIMITED  LIABILITY COMPANY(LLC),Asian,Male Owned,Non-Veteran,,3.0,05/22/2020,HawaiiUSA FCU
126800.0,HONOLULU,Hawaii,,541310.0,limited liability partnership,Unanswered,Unanswered,Unanswered,,7.0,04/04/2020,"American Savings Bank, FSB"
3440.0,Volcano,HI,96785,236115.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Cross River Bank
9429.0,HONOLULU,HI,96814,485310.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/15/2020,First Hawaiian Bank
16442.0,WAIPAHU,,,512250.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Bank of Hawaii
20833.0,Makawao,HI,96768,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/02/2020,Celtic Bank Corporation
41600.0,HONOLULU,,96815,531312.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/02/2020,"American Savings Bank, FSB"
50267.5,Honolulu,,96826,813410.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,10.0,05/01/2020,First Hawaiian Bank
37500.0,HILO,,96720,621493.0,CORPORATION,Asian,Male Owned,Unanswered,,5.0,04/04/2020,"American Savings Bank, FSB"
21300.0,KAILUA,HI,,621340.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/08/2020,Central Pacific Bank
1337.0,HONOLULU,HI,96706,485999.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,05/27/2020,HawaiiUSA FCU
2900.34,Kihei,,96753,711510.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Celtic Bank Corporation
20435.0,HAIKU,HI,96708,541614.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,05/06/2020,Bank of Hawaii
12850.0,PEARL CITY,Hawaii,96782,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Bank of Hawaii
3100.0,HONOLULU,,96816,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/12/2020,Central Pacific Bank
10332.5,KAILUA KONA,,96740,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,08/04/2020,Hawaii Community FCU
23673.57,HONOLULU,,96825,561110.0,S-Corp,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,HawaiiUSA FCU
59700.0,HONOLULU,Hawaii,96815,722410.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,15.0,04/12/2020,"American Savings Bank, FSB"
8500.0,HONOLULU,HI,96819,236118.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,"American Savings Bank, FSB"
970.0,LAHAINA,,96761,451140.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,,05/15/2020,Bank of Hawaii
111000.0,KAILUA,HI,96734,621493.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,Bank of Hawaii
38600.0,Honolulu,Hawaii,96709,487990.0,LIMITED  LIABILITY COMPANY(LLC),Asian,Female Owned,Non-Veteran,,4.0,04/15/2020,Hawaii National Bank
69000.0,EWA BEACH,,96706,238210.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,First Hawaiian Bank
29200.0,Honolulu,HI,96813,447110.0,Corporation,Unanswered,Male Owned,Unanswered,,3.0,04/16/2020,Hawaii National Bank
11211.0,Wailuku,,96793,722513.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,0.0,06/01/2020,Central Pacific Bank
13800.0,KAILUA,,96734,238160.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/08/2020,Central Pacific Bank
70500.0,HONOLULU,Hawaii,96813,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/07/2020,First Hawaiian Bank
51200.0,MAKAWAO,,96768,446110.0,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,6.0,06/11/2020,"American Savings Bank, FSB"
53300.0,HONOLULU,HI,96817,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/06/2020,Central Pacific Bank
13903.0,ANAHOLA,HI,96703,541430.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/18/2020,Central Pacific Bank
11600.0,HILO,HI,96720,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/08/2020,HomeStreet Bank
25800.0,Honolulu,Hawaii,96821,238220.0,corporation,Asian,Female Owned,Unanswered,,6.0,04/29/2020,Hawaii National Bank
140500.0,HONOLULU,HI,96813,621391.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,6.0,04/11/2020,Central Pacific Bank
10540.0,Hilo,,96720,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/11/2020,"Kabbage, Inc."
7100.0,HONOLULU,,96816,926110.0,Professional Association,Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Central Pacific Bank
63655.0,HONOLULU,HI,96815,531110.0,CORPORATION,Unanswered,Unanswered,Unanswered,,16.0,04/27/2020,Bank of Hawaii
20800.0,Waianae,,96792,,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Celtic Bank Corporation
48900.0,HONOLULU,,96822,813110.0,Professional Association,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,First Hawaiian Bank
19400.0,KAILUA KONA,Hawaii,96740,448140.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,"American Savings Bank, FSB"
21790.0,EWA BEACH,,96706,524210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/10/2020,Bank of Hawaii
6200.0,Lahaina,,96761,561740.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Central Pacific Bank
8000.0,HONOLULU,Hawaii,96815,451110.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Central Pacific Bank
56275.0,HONOLULU,,96816,561730.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/27/2020,Bank of Hawaii
8800.0,HONOLULU,HI,96816,812112.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank
10300.0,Honolulu,,96817,561720.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Central Pacific Bank
5000.0,HOLUALOA,,96725,611110.0,PROFESSIONAL ASSOCIATION,Unanswered,Unanswered,Unanswered,,,04/28/2020,Bank of Hawaii
10700.0,HONOLULU,,96814,722513.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,3.0,06/17/2020,Central Pacific Bank
40800.0,PRINCEVILLE,Hawaii,96722,424490.0,Corporation,White,Unanswered,Non-Veteran,,4.0,04/15/2020,First Hawaiian Bank
28800.0,HONOLULU,HI,96819,811121.0,corporation,Unanswered,Unanswered,Unanswered,,3.0,04/04/2020,Central Pacific Bank
3900.0,HONOLULU,Hawaii,96815,111336.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,3.0,05/20/2020,"American Savings Bank, FSB"
54100.0,KAILUA KONA,HI,96740,621210.0,Corp,Unanswered,Unanswered,Unanswered,,5.0,04/10/2020,"American Savings Bank, FSB"
5900.0,HONOLULU,HI,96815,454390.0,SP,Unanswered,Unanswered,Unanswered,,,08/04/2020,Radius Bank
62600.0,KAILUA KONA,HI,96740,722320.0,limited  liability company(llc),Unanswered,Male Owned,Unanswered,,5.0,04/08/2020,First Hawaiian Bank
15200.0,HONOLULU,HI,96813,238210.0,self-employed individuals,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank
135100.0,WAIPAHU,HI,96797,238210.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,14.0,05/21/2020,"American Savings Bank, FSB"
63435.0,Ninole,Hawaii,96773,484220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,05/04/2020,First Hawaiian Bank
15655.0,Wailuku,Hawaii,96793,812112.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/14/2020,Central Pacific Bank
16745.0,Wailuku,Hawaii,96793,812112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/14/2020,First Hawaiian Bank
45800.0,KAILUA,,96734,621399.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,4.0,05/15/2020,"American Savings Bank, FSB"
9500.0,HONOLULU,Hawaii,,611710.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1.0,05/02/2020,"American Savings Bank, FSB"
7021.0,HONOLULU,Hawaii,96816,541690.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/08/2020,"Bank of America, National Association"
20900.0,HONOLULU,HI,96816,221114.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank
12307.17,Honolulu,HI,96813,311352.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Celtic Bank Corporation
31297.0,AIEA,HI,96701,541211.0,limited liability partnership,Unanswered,Unanswered,Unanswered,,2.0,05/08/2020,Bank of Hawaii
100735.0,hilo,Hawaii,96720,621210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,04/28/2020,First Hawaiian Bank
22172.0,MILILANI,,96789,334614.0,CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,Cross River Bank
4786.2,WAIMANALO,Hawaii,96795,424480.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,2.0,04/29/2020,HawaiiUSA FCU
82500.0,LAHAINA,,96761,453920.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,7.0,04/06/2020,"American Savings Bank, FSB"
6200.0,HONOLULU,HI,96817,813110.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,2.0,04/05/2020,"American Savings Bank, FSB"
20900.0,HONOLULU,Hawaii,96813,541110.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Female Owned,Unanswered,,1.0,04/04/2020,Central Pacific Bank
63400.0,KANEOHE,HI,96744,541110.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,10.0,04/28/2020,"American Savings Bank, FSB"
27600.0,HONOLULU,HI,96814,531210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank
6200.0,LIHUE,HI,96766,999990.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/02/2020,Gather FCU
3500.0,Honolulu,Hawaii,96734,621498.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
6258.4,Kapaa,Hawaii,96746,812990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Celtic Bank Corporation
7875.0,HONOLULU,HI,,812921.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,Central Pacific Bank
9100.0,AIEA,,96701,611620.0,Corporation,Unanswered,Male Owned,Non-Veteran,,4.0,04/09/2020,Central Pacific Bank
22371.0,Lahaina,Hawaii,96761,621391.0,limited  liability company(llc),Asian,Female Owned,Unanswered,,2.0,04/28/2020,First Hawaiian Bank
4175.82,PEARL CITY,HI,96782,488410.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Male Owned,Unanswered,,1.0,04/29/2020,HawaiiUSA FCU
4100.0,AIEA,HI,96701,448310.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,Central Pacific Bank
24300.0,KANEOHE,Hawaii,96744,541890.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/14/2020,Central Pacific Bank
17800.0,WAIPAHU,Hawaii,96797,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/08/2020,Central Pacific Bank
13500.0,HONOLULU,HI,96814,812112.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/07/2020,"American Savings Bank, FSB"
13600.0,Wailuku,HI,96793,541110.0,Partnership,Unanswered,Unanswered,Unanswered,,1.0,04/27/2020,First Hawaiian Bank
44200.0,LIHUE,,96766,713950.0,Corporation,Unanswered,Unanswered,Unanswered,,15.0,04/06/2020,First Hawaiian Bank
54700.0,HILO,HI,96720,624190.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,27.0,04/07/2020,First Hawaiian Bank
22700.0,KULA,,96790,311421.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/06/2020,"American Savings Bank, FSB"
41777.0,HONOLULU,Hawaii,96815,311812.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16.0,04/15/2020,First Hawaiian Bank
24331.0,Lahina,Hawaii,96761,541613.0,SELF-EMPLOYED INDIVIDUALS,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,First Hawaiian Bank
72650.0,PAIA,HI,96779,453220.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii
15000.0,Kamuela,Hawaii,96743,236115.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,Cross River Bank
65452.0,HONOLULU,Hawaii,96830,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19.0,04/29/2020,First Hawaiian Bank
16857.5,Honolulu,,,541690.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,First Hawaiian Bank
2740.0,HONOLULU,Hawaii,96814,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
34400.0,KIHEI,HI,96753,531210.0,CORPORATION,Unanswered,Unanswered,Unanswered,,4.0,04/10/2020,"American Savings Bank, FSB"
116550.0,HONOLULU,HI,96813,812930.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
112400.0,WAIALUA,,96791,562991.0,Corporation,Unanswered,Unanswered,Non-Veteran,,14.0,04/28/2020,"American Savings Bank, FSB"
20000.0,Honolulu,,,531210.0,Corp,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,First Hawaiian Bank
27500.0,KAILUA KONA,Hawaii,96745,561790.0,LLC,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,"American Savings Bank, FSB"
21804.0,LAHAINA,,96761,445299.0,corporation,Unanswered,Unanswered,Unanswered,,6.0,05/04/2020,First Hawaiian Bank
78300.0,KAMUELA,HI,,424990.0,corporation,Unanswered,Male Owned,Unanswered,,4.0,04/15/2020,First Hawaiian Bank
55000.0,HONOLULU,HI,96826,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2.0,04/11/2020,Central Pacific Bank
2900.0,WAIPAHU,Hawaii,96797,561720.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/16/2020,"American Savings Bank, FSB"
36200.0,HONOLULU,Hawaii,,541110.0,Corp,Unanswered,Unanswered,Unanswered,,3.0,04/06/2020,"American Savings Bank, FSB"
10000.0,LIHUE,,96766,541620.0,Corp,Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,Bank of Hawaii
18100.0,EWA BEACH,HI,96706,423110.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,First Hawaiian Bank
31300.0,KAPOLEI,Hawaii,96707,621399.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/10/2020,Central Pacific Bank
140400.0,HONOLULU,HI,96813,541211.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10.0,04/03/2020,"American Savings Bank, FSB"
2412.0,WAHIAWA,Hawaii,96786,541219.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,07/27/2020,"JPMorgan Chase Bank, National Association"
62300.0,Aiea,Hawaii,96701,621210.0,SP,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,First Hawaiian Bank
20832.5,honolulu,HI,96813,541110.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/22/2020,First Hawaiian Bank
4000.0,HONOLULU,,96822,531390.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,04/30/2020,"American Savings Bank, FSB"
14200.0,HONOLULU,Hawaii,96819,722513.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
5084.0,Honolulu,HI,96826,424940.0,SP,Unanswered,Unanswered,Unanswered,,2.0,05/15/2020,First Hawaiian Bank
50540.0,MILILANI,HI,96789,811111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/29/2020,First Hawaiian Bank
10988.0,LIHUE,,96766,531210.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,06/03/2020,First Hawaiian Bank
20832.5,WAILUKU,,96793,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/04/2020,First Hawaiian Bank
89800.0,Honolulu,HI,96817,561790.0,subchapter s corporation,Unanswered,Male Owned,Non-Veteran,,7.0,04/28/2020,First Hawaiian Bank
3980.0,KAPAA,,96746,541921.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
3889.0,WAIKOLOA,,96738,541921.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,"Bank of America, National Association"
66500.0,KAHULUI,,96732,531110.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,6.0,04/08/2020,Bank of Hawaii
36400.0,KAPOLEI,Hawaii,,238150.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/15/2020,Central Pacific Bank
9722.0,KANEOHE,,96744,541350.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/02/2020,First Hawaiian Bank
26900.0,WAHIAWA,Hawaii,96786,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6.0,04/10/2020,Central Pacific Bank
1545.0,Honolulu,,96813,531120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/15/2020,First Hawaiian Bank
6800.0,WAIANAE,Hawaii,96792,485999.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/30/2020,"American Savings Bank, FSB"
3600.0,WAIPAHU,,96797,722320.0,limited liability partnership,Unanswered,Unanswered,Unanswered,,3.0,04/12/2020,Central Pacific Bank
11771.0,KAPOLEI,HI,96707,221114.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,06/17/2020,"Wells Fargo Bank, National Association"
18100.0,KANEOHE,,96744,999990.0,limited  liability company(llc),Asian,Male Owned,Non-Veteran,,1.0,04/30/2020,"American Savings Bank, FSB"
94500.0,Honolulu,,96815,448210.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,7.0,04/13/2020,Hawaii National Bank
47900.0,HONOLULU,Hawaii,96817,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank
9530.0,HONOLULU,HI,96815,813219.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank
31547.5,WAIPAHU,Hawaii,96797,423720.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/01/2020,First Hawaiian Bank
114035.0,honolulu,Hawaii,96826,325311.0,Corp,Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,First Hawaiian Bank
12500.0,AIEA,,96701,813910.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
53000.0,WAILUKU,HI,,334413.0,LLC,Unanswered,Unanswered,Unanswered,,10.0,04/07/2020,Central Pacific Bank
6300.0,AIEA,,96701,531311.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank
18500.0,Mililani,,96789,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank
3250.0,Koloa,Hawaii,96756,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,08/02/2020,Cross River Bank
18900.0,KAMUELA,Hawaii,96743,445220.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,2.0,05/06/2020,"American Savings Bank, FSB"
57195.0,WAILUKU,HI,96793,541211.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
15000.0,Honolulu,Hawaii,96825,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/01/2020,WebBank
6401.0,Waimanalo,,96795,541990.0,independent contractors,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,"Kabbage, Inc."
84020.0,HONOLULU,Hawaii,96813,621420.0,corporation,Unanswered,Unanswered,Unanswered,,15.0,04/14/2020,First Hawaiian Bank
1876.0,Keaau,HI,96749,561599.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/18/2020,"Kabbage, Inc."
67765.0,HILO,HI,96720,237130.0,CORPORATION,Unanswered,Unanswered,Unanswered,,5.0,05/14/2020,Bank of Hawaii
28070.0,KIHEI,HI,96753,561520.0,Corporation,Unanswered,Male Owned,Non-Veteran,,5.0,04/29/2020,First Hawaiian Bank
2500.0,HONOLULU,Hawaii,96814,541219.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Bank of Hawaii
12200.0,HONOLULU,,96814,621410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/07/2020,"American Savings Bank, FSB"
12000.0,HONOLULU,Hawaii,96819,621310.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,2.0,04/14/2020,Central Pacific Bank
4900.0,HONOLULU,,96815,561520.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,"American Savings Bank, FSB"
4250.0,Waialua,Hawaii,96791,236115.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/12/2020,Central Pacific Bank
15582.0,KAMUELA,HI,96743,713940.0,corporation,Unanswered,Unanswered,Unanswered,,6.0,04/27/2020,Bank of Hawaii
42400.0,Aiea,Hawaii,96701,517919.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Central Pacific Bank
30500.0,WAHIAWA,Hawaii,96786,722330.0,Corporation,Asian,Male Owned,Veteran,,11.0,04/12/2020,Central Pacific Bank
1597.0,Kihei,HI,96753,484110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/25/2020,Cross River Bank
3600.0,Honolulu,HI,96822,812199.0,Limited  Liability Company(LLC),Asian,Female Owned,Unanswered,,1.0,04/29/2020,Hawaii National Bank
4888.0,Honolulu,,96825,238990.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,06/17/2020,First Hawaiian Bank
20900.0,HONOLULU,Hawaii,96816,531210.0,independent contractors,Unanswered,Unanswered,Unanswered,,1.0,04/15/2020,Central Pacific Bank
41672.0,Kamuela,HI,96743,531311.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,6.0,04/30/2020,First Hawaiian Bank
11100.0,lahaina,,96761,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Central Pacific Bank
15000.0,HONOLULU,Hawaii,,722515.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/10/2020,Central Pacific Bank
20800.0,HONOLULU,Hawaii,96825,711510.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,"American Savings Bank, FSB"
4200.0,HONOLULU,HI,96816,561720.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,05/18/2020,Central Pacific Bank
72332.0,KAILUA,,96734,236118.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/28/2020,First Hawaiian Bank
139895.0,HILO,,96720,541940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19.0,04/27/2020,Bank of Hawaii
255.0,HONOLULU,HI,96819,711410.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
